date,SS,Amsterdam,Athens,Bangkok,Brussels,BA,Copen,Dublin,Helsinki,Istanbul,KL,London,Madrid,Manila,NY,Oslo,Paris,RIO,San,Sing,Stock,Sydney,Taipei,Viena,Zurich
9/01/1995,11,457.931,415.304,574.672,468.415,2104944.257,781.779,199.754,157.009,4095.834,328.346,935.107,236.739,704.906,432.688,904.326,571.557,2.05E+10,1608.969,1210.711,2009.848,394.765,288.44,387.759,333.316
10/01/1995,12,455.599,411.525,542.982,465.451,1965076.475,778.926,199.43,158.782,4092.117,323.442,935.796,235.837,689.191,433.611,900.294,570.084,1.87E+10,1540.156,1188.456,2013.111,394.476,284.297,386.504,331.273
11/01/1995,13,455.135,410.031,537.212,463.891,2024833.936,776.416,200.295,156.471,4107.932,323.324,933.279,232.482,682.431,433.25,895.62,567.394,1.97E+10,1584.46,1189.721,2018.087,395.638,285.714,387.779,331.216
12/01/1995,11,453.102,410.205,517.239,460.747,2209752.489,772.619,198.247,154.859,4040.645,319.846,928.464,232.776,682.431,433.196,889.385,566.551,2.14E+10,1644.549,1158.779,1995.11,395.741,278.458,386.891,331.71
13/01/1995,15,455.391,402.561,505.813,457.481,2302780.805,768.695,197.07,154.719,4058.804,314.789,933.245,235.583,639.918,437.462,891.914,569.301,2.27E+10,1694.342,1147.726,2005.049,394.981,277.125,384.754,330.899
16/01/1995,31,458.16,398.367,505.719,460.206,2280699.997,768.223,198.375,154.586,3935.895,319.941,940.993,238.997,643.509,440.983,896.02,574.682,2.26E+10,1696.126,1161.656,2021.805,400.057,275.122,385.498,330.176
17/01/1995,47,455.753,394.493,510.109,460.148,2300351.123,767.983,198.641,153.026,3916.93,325.3,934.005,238.469,659.997,441.432,887.748,570.627,2.34E+10,1684.705,1163.975,2014.077,400.602,273.489,383.775,328.935
18/01/1995,57,456.598,389.717,518.172,459.285,2253703.077,763.031,198.228,153.237,3953.459,321.24,933.464,239.015,653.666,440.784,896.626,571.47,2.29E+10,1647.905,1149.487,2016.376,402.484,278.637,380.517,330.487
19/01/1995,69,455.707,390.83,517.52,462.102,2170842.24,761.543,195.665,153.944,3948.3,315.067,925.762,240.073,657.374,438.351,893.902,565.312,2.20E+10,1618.63,1132.858,2008.515,403.133,277.016,377.837,330.811
20/01/1995,74,452.588,394.712,503.778,458.416,2170786.33,757.924,194.291,153.294,3913.46,308.273,915.562,237.912,633.876,436.368,885.19,558.509,2.18E+10,1627.498,1100.804,2002.028,399.594,267.412,370.389,328.909
23/01/1995,81,449.324,395.593,479.758,454.41,2102421.921,743.126,189.905,149.976,3782.434,293.933,898.324,233.417,622.035,437.31,874.561,545.739,2.13E+10,1608.276,1050.079,1969.838,395.688,263.557,367.02,322.628
24/01/1995,66,453.644,394.838,478.664,454.52,2127211.975,740.521,191.817,151.234,3824.706,291.867,901.536,235.535,607.876,437.464,880.102,547.675,2.17E+10,1627.315,1050.301,1993.489,398.043,257.765,366.68,324.268
25/01/1995,40,452.844,392.674,487.934,454.931,2134026.046,751.256,193.156,150.885,3805.603,302.366,904.137,236.96,623.887,439.016,881.022,553.665,2.17E+10,1631.534,1072.18,1980.952,395.484,263.345,367.018,322.714
26/01/1995,31,456.302,394.161,486.853,455.763,2147100.073,752.749,196.747,149.611,3763.937,305.063,911.777,239.995,627.166,439.629,892.515,560.359,2.21E+10,1631.052,1092.56,1989.848,395.484,263.944,369.151,326.377
27/01/1995,34,458.901,390.848,489.91,457.543,2131187.088,762.045,196.582,150.406,3826.149,307.813,915.875,240.758,612.201,441.98,904.599,558.153,2.14E+10,1629.731,1108.157,1993.098,397.776,263.944,368.55,325.5
30/01/1995,43,458.638,385.31,494.63,458.918,2028841.45,763.662,195.207,149.645,3800.709,307.813,908.502,239.705,617.797,440.51,901.118,558.493,2.03E+10,1590.596,1131.903,1981.917,396.809,263.944,367.995,324.561
31/01/1995,54,454.623,383.214,490.999,456.799,2139142.482,774.012,193.503,148.183,3846.182,307.813,907.076,239.918,620.085,442.209,917.383,554.187,2.17E+10,1632.569,1131.903,1976.067,389.571,263.944,371.244,324.31
1/02/1995,63,457.327,383.137,499.267,458.174,2187968.622,777.42,194.961,149.712,3838.013,307.813,913.962,242.459,638.936,442.492,924.065,562.947,2.21E+10,1643.818,1131.903,2006.65,391.586,263.944,369.82,327.513
2/02/1995,58,455.54,388.674,498.392,460.026,2173490.489,779.329,196.146,148.251,3863.94,307.813,919.578,243.021,634.697,444.716,918.65,560.256,2.17E+10,1649.632,1140.997,2003.227,396.116,263.944,363.993,327.857
3/02/1995,54,458.542,385.47,515.97,460.322,2176429.14,776.32,199.235,151.892,3831.785,324.96,927.438,246.005,656.239,450.347,918.001,567.073,2.18E+10,1664.097,1146.527,2017.288,394.387,263.944,357.884,331.247
6/02/1995,24,459.38,380.152,543.134,462.114,2166609.854,777.286,198.217,153.43,3892.744,342.062,928.437,247.825,673.079,452.91,917.79,575.7,2.12E+10,1640.091,1164.899,2036.716,397.409,268.694,357.813,335.269
7/02/1995,18,459.768,379.402,540.415,460.24,2140996.046,776.5,199.907,151.934,3932.973,343.567,932.318,247.109,679.182,452.691,918.491,575.72,2.03E+10,1629.892,1153.179,2033.536,392.879,273.499,356.695,335.948
8/02/1995,29,459.508,373.18,534.602,457.179,2121704.025,775.852,199.428,149.979,3936.598,341.15,932.505,245.849,668.837,452.945,907.578,570.523,1.99E+10,1620.648,1142.106,2013.501,388.147,273.389,353.504,334.712
9/02/1995,35,460.382,375.594,532.867,458.072,2052217.944,778.417,200.277,151.003,3975.478,343.744,940.767,247.171,675.66,452.006,910.898,578.127,1.91E+10,1607.284,1141.365,2047.318,391.456,274.151,356.836,336.898
10/02/1995,20,461.488,380.256,529.081,461.467,2047535.838,783.785,200.801,150.424,3968.585,346.933,944.081,247.886,690.515,452.775,912.973,577.818,1.87E+10,1608.597,1132.974,2046.697,394.117,273.972,353.528,337.049
13/02/1995,26,460.779,392.889,521.64,461.327,2016084.249,781.949,200.243,149.961,3972.27,347.127,935.545,245.464,695.367,453.057,907.547,572.628,1.86E+10,1599.385,1143.918,2037.96,394.542,271.323,356.947,336.787
14/02/1995,34,460.198,399.293,521.64,461.184,1972512.742,781.529,199.347,151.367,4019.412,344.741,933.006,247.549,696.24,453.93,907.258,573.844,1.81E+10,1562.263,1143.093,2054.21,391.719,271.501,360.632,337.972
15/02/1995,40,459.259,400.083,521.931,461.285,1861151.664,776.384,199.028,152.097,4044.677,348.1,933.681,246.867,684.193,455.871,900.088,575.043,1.75E+10,1547.114,1155.833,2048.084,394.235,274.577,362.781,337.337
16/02/1995,51,456.523,396.33,531.772,460.706,1737762.674,775.464,201.601,150.406,4052.853,351.384,926.675,244.111,687.687,456.541,894.165,567.214,1.65E+10,1494.215,1165.924,2028.417,398.172,277.508,360.672,335.411
17/02/1995,47,457.975,394.722,529.486,459.979,1816070.262,771.501,201.369,148.043,4116.994,353.552,924.122,242.719,680.69,453.585,894.92,562.937,1.71E+10,1528.025,1160.754,2006.882,397.029,277.341,365.421,332.683
20/02/1995,69,456.256,391.015,526.042,458.598,1832840.425,765.397,199.317,143.701,4210.767,351.764,916.259,240.091,676.935,453.585,878.459,557.025,1.69E+10,1543.021,1154.411,2011.657,395.818,276.494,365.483,332.833
21/02/1995,72,456.438,392.873,523.255,457.755,1807199.543,767.458,198.895,142.657,4226.736,345.821,918.21,240.245,677.087,453.678,858.561,557.648,1.62E+10,1546.317,1152.32,2016.692,397.36,277.17,367.493,334.431
22/02/1995,64,455.652,390.623,514.669,454.502,1747786.27,758,197.68,141.859,4280.181,334.792,916.302,238.943,679.936,456.08,850.853,557.347,1.66E+10,1539.248,1138.94,2003.311,403.131,275.894,370.285,334.1
23/02/1995,46,457.767,391.118,518.912,455.646,1801709.544,765.799,198.831,142.209,4232.688,337.754,925.19,241.266,681.67,458.148,863.931,563.978,1.83E+10,1571.918,1147.721,1994.299,406.239,273.735,370.585,337.166
24/02/1995,43,455.279,392.425,525.251,455.221,1799821.997,767.547,199.949,144.685,4263.298,344.635,922.468,239.593,675.199,458.925,860.09,558.343,1.85E+10,1601.485,1162.969,1997.938,410.344,275.689,372.322,336.366
27/02/1995,63,452.986,389.849,515.311,454.188,1715539.182,762.556,199.156,142.608,4267.23,338.707,918.251,236.396,647.986,455.317,848.87,557.228,1.85E+10,1584.436,1150.828,1986.744,405.64,267.053,370.3,334.252
28/02/1995,76,450.845,389.784,521.268,453.024,1704204.7,774.322,198.616,142.13,4177.844,348.783,913.748,238.155,654.367,458.693,861.023,550.754,1.85E+10,1574.995,1172.002,1977.568,411.848,272.689,377.737,333.97
1/03/1995,83,452.088,390.3,520.989,450.911,1617902.384,772.01,198.872,142.972,4236.856,348.783,922.719,239.29,644.962,457.013,859.036,559.961,1.85E+10,1555.53,1164.018,1993.916,410.755,265.696,380.442,335.652
2/03/1995,82,452.236,388.875,518.369,451.239,1510823.957,771.779,198.422,139.604,4303.193,348.783,921.689,243.606,650.266,456.564,851.209,560.313,1.73E+10,1515.19,1164.286,1968.872,410.447,271.311,380.726,335.849
3/03/1995,97,448.335,387.385,510.678,450.809,1544303.499,765.144,195.695,138.606,4303.193,348.783,918.187,240.563,649.956,456.975,829.514,556.788,1.72E+10,1494.764,1164.286,1946.046,406.458,273.725,378.95,331.962
6/03/1995,54,444.835,387.385,497.736,442.894,1515034.564,750.104,194.559,136.266,4451.734,339.009,911.962,240.156,640.225,456.797,808.765,550.775,1.67E+10,1453.109,1154.966,1904.545,403.531,271.571,376.299,327.703
7/03/1995,30,441.212,389.063,499.311,437.85,1423502.295,748.059,192.805,135.948,4447.803,336.012,902.485,233.491,638.57,453.391,812.539,543.384,1.55E+10,1408.228,1154.314,1889.972,403.291,272.318,375.141,326.81
8/03/1995,15,439.598,386.147,486.594,433.211,1390406.701,734.54,190.09,133.932,4543.578,331.87,904.492,228.249,630.993,454.561,795.717,545.376,1.42E+10,1341.947,1137.364,1902.125,400.787,269.94,372.742,322.945
9/03/1995,0,437.505,384.134,489.718,438.792,1391964.041,728.806,189.135,134.282,4522.954,337.9,903.493,224.647,616.618,454.422,781.017,537.212,1.30E+10,1278.897,1142.376,1878.634,400.332,268.32,372.482,315.825
10/03/1995,12,440.166,385.578,479.042,438.401,1572039.66,734.921,189.706,135.209,4613.192,331.539,913.499,226.764,602.06,460.518,797.925,542.404,1.53E+10,1393.686,1136.839,1916.805,399.005,270.971,370.76,316.587
13/03/1995,15,438.509,385.225,472.029,442.722,1694048.478,732.354,190.151,136.462,4607.272,331.533,910.822,226.168,607.444,460.67,803.646,537.106,1.54E+10,1445.748,1133.012,1918.244,402.858,272.774,371.058,315.215
14/03/1995,25,441.176,379.811,465.363,444.814,1829679.298,737.101,189.412,136.814,4631.623,330.076,921.616,228.975,595.113,463.694,812.06,549.24,1.71E+10,1539.335,1126.414,1949.92,402.869,271.846,369.888,316.81
15/03/1995,19,439.607,376.272,462.021,449.342,1771390.837,745.341,190.585,139.491,4556.787,332.354,920.922,226.207,592.133,462.527,815.471,542.976,1.69E+10,1512.535,1137.387,1951.22,407.669,274.787,373.191,318.409
16/03/1995,24,438.484,374.704,456.891,447.644,1816595.306,743.158,190.145,137.168,4542.184,333.763,934.874,228.952,600.025,465.804,810.206,555.388,1.79E+10,1523.98,1139.082,1944.943,409.554,275.119,372.966,320.341
17/03/1995,52,439.59,374.672,475.184,451.972,1785267.943,746.488,190.145,139.015,4825.293,339.505,933.856,227.281,620.349,465.802,814.163,556.731,1.71E+10,1506.546,1150.119,1942.014,411.782,276.314,373.437,320.499
20/03/1995,62,442.261,376.394,477.177,451.466,1784221.693,744.272,190.553,138.957,5000.984,342.222,943.701,227.847,610.021,466.694,820.505,563.209,1.66E+10,1502.827,1151.484,1955.455,408.593,274.109,370.176,323.157
21/03/1995,67,441.78,383.248,478.599,449.329,1801374.314,744.789,190.819,137.283,5034.923,339.666,947.717,227.227,608.361,465.396,820.037,564.8,1.72E+10,1509.635,1153.792,1951.656,411.639,273.513,369.057,321.539
22/03/1995,65,440.531,387.587,489.629,446.184,1801356.984,744.68,190.118,133.305,5096.429,338.502,949.331,226.242,602.377,465.958,814.217,566.075,1.72E+10,1523.028,1151.908,1934.989,406.461,271.799,366.135,321.426
23/03/1995,65,435.861,385.985,488.394,443.187,1769900.243,736.587,190.648,131.043,5107.194,336.982,948.498,223.884,597.335,465.891,805.905,561.002,1.78E+10,1529.007,1149.515,1916.808,406.117,270.129,363.655,318.89
24/03/1995,62,438.55,386.253,482.103,438.963,1853266.652,734.548,191.349,129.989,5256.894,336.94,953.94,225.724,600.245,470.662,807.259,566.925,1.89E+10,1586.955,1146.889,1941.734,406.811,269.2,362.716,324.017
27/03/1995,28,440.243,383.936,483.02,443.434,1939665.412,730.901,191.246,131.91,5364.974,335.908,954.103,227.782,596.934,472.668,812.846,572.251,1.90E+10,1572.649,1150.15,1948.899,409.65,269.594,361.605,323.108
28/03/1995,34,438.684,383.156,487.33,442.773,1967287.548,722.02,191.301,129.855,5297.123,341.467,947.042,226.507,605.871,473.427,806.769,572.133,1.84E+10,1560.903,1157.439,1945.832,407.684,268.818,358.644,320.185
29/03/1995,34,438.586,382.373,496.07,440.734,1963843.62,705.851,190.602,126.965,5509.714,349.234,951.317,225.273,618.946,472.867,799.017,577.301,1.81E+10,1549.799,1159.565,1921.622,406.17,268.818,356.707,319.884
30/03/1995,33,446.827,392.56,490.269,444.208,2039297.183,712.387,193.754,129.837,5732.809,345.735,961.402,230.428,626.238,471.588,806.92,588.883,1.77E+10,1563.298,1156.054,1964.224,404.891,270.826,351.901,324.528
31/03/1995,20,439.943,395.955,488.67,446.672,2018694.965,716.912,194.38,130.888,5785.087,346.712,950.592,228.89,634.781,470.035,801.668,579.905,1.70E+10,1552.401,1166.436,1949.023,408.842,271.119,355.207,322.026
3/04/1995,15,440.05,397.051,477.526,447.968,1995890.649,721.94,194.13,132.033,5976.41,340.062,951.984,229.172,629.747,471.445,806.796,581.132,1.66E+10,1543.589,1153.755,1952.328,406.095,273.577,358.012,322.291
4/04/1995,0,443.226,393.384,475.775,453.28,2036501.383,729.484,195.637,135.194,6170.034,342.063,964.726,233.261,642.76,474.737,827.494,587.035,1.75E+10,1567.432,1150.155,1996.213,414.96,273.577,359.045,324.549
5/04/1995,0,443.969,394.301,476.549,453.933,2007454.882,730.453,196.438,134.588,6266.486,352.428,965.524,235.385,639.943,475.073,831.344,584.936,1.78E+10,1599.635,1166.023,1995.242,423.667,273.577,357.336,323.922
6/04/1995,0,445.228,390.776,476.549,458.561,2035130.148,726.07,195.811,135.783,6358.838,344.581,968.738,233.549,646.212,475.424,841.97,589.651,1.82E+10,1602.331,1163.7,2009.86,423.155,273.513,360.721,326.432
7/04/1995,0,448.331,394.457,474.744,461.278,1997446.439,719.952,196.376,135.114,6435.507,339.91,972.107,234.622,647.074,475.465,836.067,592.887,1.80E+10,1606.014,1152.34,2012.382,425.266,271.242,361.077,326.705
10/04/1995,15,449.303,392.995,476.179,461.65,1906103.15,718.04,195.004,134.125,6523.418,334.903,969.966,235.229,652.869,476.426,835.371,587.478,1.76E+10,1598.99,1138.847,2012.939,425.379,271.909,361.264,327.036
11/04/1995,28,447.785,391.467,480.915,462.906,1921986.314,727.749,195.248,134.295,6491.534,335.076,966.691,234.422,653.888,475.307,836.147,585.51,1.71E+10,1593.937,1141.475,2006.744,429.066,270.633,360.272,327.346
12/04/1995,48,448.496,386.077,480.915,463.367,1946736.61,729.473,196.921,132.785,6541.3,339.017,972.207,234.839,653.927,476.785,837.458,585.712,1.71E+10,1587.028,1149.736,2022.756,431.805,268.785,357.915,327.039
13/04/1995,53,448.979,382.943,480.915,465.299,1946736.61,729.473,198.484,132.785,6722.194,337.77,972.197,234.839,653.927,478.749,837.458,587.637,1.71E+10,1578.521,1158.47,2024.714,432.961,266.708,358.864,327.199
14/04/1995,65,448.979,381.052,480.915,465.299,1946736.61,729.473,198.484,132.785,6883.032,338.42,972.197,234.839,653.927,478.749,837.458,587.637,1.71E+10,1578.521,1158.47,2024.714,432.961,264.236,358.864,327.199
17/04/1995,63,448.979,378.939,482.005,465.299,1967252.591,729.473,198.484,132.785,7103.582,336.722,972.197,236.489,650.659,476.007,837.458,587.637,1.75E+10,1572.457,1151.484,2024.714,432.961,253.678,358.864,327.199
18/04/1995,53,446.752,380.696,474.961,464.6,1945639.634,735.561,195.633,134.192,7155.962,337.247,967.67,234.534,647.386,474.935,831.049,579.994,1.78E+10,1575.092,1144.298,2011.651,436.958,255.554,356.625,325.55
19/04/1995,39,444.784,386.565,465.108,463.494,1986389.896,736.345,194.048,134.033,7298.213,336.433,960.069,233.076,648.149,474.439,831.072,584.948,1.84E+10,1550.905,1139.311,2010.244,437.002,255.401,355.949,322.149
20/04/1995,20,447.476,392.134,466.535,466.54,2108331.536,731.693,196.095,133.297,7487.351,336.218,961.225,232.6,653.386,474.85,836.001,587.161,1.87E+10,1563.686,1144.863,2011.325,433.142,257.002,356.817,325.559
21/04/1995,17,450.751,392.134,472.491,470.08,2201284.443,738.666,197.127,135.664,7746.427,341.88,968.501,234.116,658.273,477.493,852.436,599.719,1.87E+10,1590.637,1168.726,2023.61,426.528,248.616,358.801,327.336
24/04/1995,0,450.508,392.134,473.61,472.684,2259433.319,736.289,196.524,138.823,7220.279,340.981,971.148,234.374,658.708,481.781,864.768,597.902,1.93E+10,1615.021,1168.513,2039.146,425.361,249,356.868,327.336
25/04/1995,0,451.174,401.924,471.373,476.054,2289710.577,744.221,197.684,141.81,7333.604,340.846,972.832,234.775,649.028,481.163,871.174,605.852,2.02E+10,1633.13,1173.076,2056.783,425.361,242.023,358.28,328.053
26/04/1995,12,456.609,400.765,468.78,476.948,2233835.461,748.651,198.546,144.87,7427.556,335.241,975.087,236.048,648.89,481.864,875.881,604.884,2.10E+10,1629.675,1163.261,2058.908,427.717,238.591,357.862,329.393
27/04/1995,0,457.577,400.71,473.576,480.094,2136280.723,753.373,198.374,144.471,7060.766,329.48,973.556,239.917,649.584,482.933,874.627,601.526,2.11E+10,1630.687,1157.449,2067.615,434.291,245.723,357.584,329.012
28/04/1995,0,459.501,401.552,489.942,481.01,2080180.482,750.987,198.569,146.014,7055.855,333.753,972.866,241.514,645.708,483.842,880.406,598.595,2.07E+10,1617.492,1166.19,2093.917,438.931,241.871,356.429,332.456
1/05/1995,0,463.895,401.552,489.942,481.01,2080180.482,753.977,198.569,146.014,7118.933,333.753,973.861,241.514,645.708,483.31,880.406,598.595,2.07E+10,1617.492,1166.19,2093.917,436.556,240.713,356.429,332.456
2/05/1995,0,466.343,413.297,506.891,483.837,2160690.718,754.45,197.337,147.288,6837.669,331.583,982.352,242.78,639.775,483.871,906.977,604.325,2.09E+10,1572.177,1159.168,2104.031,433.216,240.517,361.115,335.225
3/05/1995,11,467.884,414.573,504.835,487.602,2201160.626,753.428,197.838,147.715,7139.824,334.855,986.463,247.061,637.799,489.315,900.765,613.756,2.16E+10,1644.078,1160.233,2102.888,436.38,240.617,363.065,334.705
4/05/1995,13,467.989,425.932,522.53,493.004,2218527.4,763.064,200.301,147.917,7570.048,334.975,987.846,249.314,646.084,489.592,893.54,606.612,2.19E+10,1637.275,1165.327,2114.495,443.532,237.432,368.956,337.752
5/05/1995,12,467.989,440.842,522.53,487.382,2201150.779,764.505,200.608,146.441,7509.831,337.054,983.396,249.318,662.354,489.309,887.059,600.933,2.18E+10,1648.647,1163.406,2087.306,443.508,232.756,368.577,339.052
8/05/1995,13,466.863,462.948,522.992,487.712,2117240.52,763.695,200.333,145.778,7509.831,336.845,983.396,254.647,662.354,492.835,884.239,600.933,2.14E+10,1647.878,1167.813,2078.283,443.789,237.134,366.106,340.184
9/05/1995,15,466.323,455.784,537.966,490.177,2188322.278,773.125,200.135,148.098,7509.831,334.46,986.186,256.074,685.244,492.728,894.994,617.17,2.21E+10,1650.355,1184.795,2085.803,447.405,241.294,368.36,339.985
10/05/1995,16,470.064,446.212,538.713,492.011,2247947.009,778.92,201.325,148.441,7509.831,334.46,994.917,257.847,688.103,493.616,895.978,620.027,2.21E+10,1679.874,1184.795,2079.679,441.588,240.945,371.072,340.452
11/05/1995,35,473.489,447.43,551.232,494.217,2261072.316,782.196,201.424,148.421,7509.831,352.893,1004.179,257.063,709.774,494.325,888.194,622.339,2.19E+10,1687.873,1231.501,2098.512,438.046,241.662,373.358,345.094
12/05/1995,35,474.647,442.87,556.729,497.042,2290109.816,782.196,202.3,150.412,7509.831,355.743,1003.162,253.571,721.954,494.802,889.433,626.985,2.21E+10,1718.109,1253.486,2113.351,438.399,240.146,375.231,348.797
15/05/1995,54,474.575,438.486,556.729,497.193,2327148.851,792.194,202.293,150.55,7317.853,355.743,1002.967,253.912,716.163,496.617,892.009,619.47,2.16E+10,1701.628,1253.486,2131.173,441.578,243.6,376.008,350.045
